n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
42,67.92240138495617,34.88165312584674,33.040748259109435,-40258.36268105307,40258.36268105307,-21.73499215676624,9185.575420173205,11799.005792488486,8471.164762292197,2814.5061301917963,2194.2011520152423,4094.779818177125,416.40103794215855,1337.5043081887352
43,69.54724381571451,35.49869288274911,34.0485509329654,-40256.728341022965,40256.728341022965,-22.16062160399003,9185.618976851723,11799.00568892801,8471.061869296753,2814.687013326321,2194.025141359969,4094.876983859118,416.2483401428018,1337.4134997952203
44,71.17202417214763,36.11322202414443,35.0588021480032,-40255.10593549698,40255.10593549698,-22.57646558949086,9185.66153196444,11799.0055865325,8470.961338392286,2814.863736022807,2193.853175030261,4094.9719089882037,416.0991519717459,1337.3247743322302
45,72.79672160757765,36.72531343675307,36.07140817082458,-40253.494912172144,40253.494912172144,-22.982963966154717,9185.703130535223,11799.005485276613,8470.86306348098,2815.0364853320502,2193.6850712855176,4095.0646944242562,415.9533156945925,1337.2380382798935
46,74.42131793006182,37.33503635765297,37.08628157240885,-40251.89475502328,40251.89475502328,-23.38052758073259,9185.743814618669,11799.0053851355,8470.766945458268,2815.2054359680064,2193.520660367832,4095.1554343695097,415.81068397778,1337.153204280847
47,76.04579734555595,37.942456628686536,38.10334071686942,-40250.30498115184,40250.30498115184,-23.769540769518937,9185.78362355559,11799.005286084848,8470.672891611383,2815.3707513693507,2193.359783471175,4095.24421694179,415.67111899376766,1337.0701906103207
48,77.67014622376284,38.54763692844721,39.12250929531563,-40248.725137975176,40248.725137975176,-24.1503635912349,9185.822594201596,11799.005188100886,8470.580815081174,2815.532584649261,2193.2022918190532,4095.3311246873504,415.5344916204279,1336.98892070199
49,79.29435288493227,39.150636984208944,40.14371590072332,-40247.154800712604,40247.154800712604,-24.523333829657172,9185.860761132104,11799.00509116041,8470.490634379415,2815.6910794472515,2193.048045837311,4095.4162350407983,415.40068072299766,1336.909322722698
50,80.91840740594273,39.75151376587453,41.1668936400682,-40245.593570130906,40245.593570130906,-24.888768793953982,9185.89815682664,11799.004995240797,8470.402272954878,2815.84637069494,2192.8969144104644,4095.4996207385257,415.2695725085606,1336.8313291901227
51,82.54230144407563,40.35032166377051,42.191979780305125,-40244.04107051781,40244.04107051781,-25.246966940711797,9185.934811834884,11799.004900319998,8470.315658802361,2815.998585305971,2192.748774211696,4095.581350191179,415.1410599444524,1336.7548766282925
52,84.16602807698548,40.947112651902124,43.21891542508336,-40242.49694785573,40242.49694785573,-25.598209338412723,9185.970754926593,11799.00480637654,8470.230724109648,2816.1478427989414,2192.6035090978758,4095.6614878199316,415.0150422331546,1336.6799052565405
53,85.78958165746872,41.54193643809484,44.24764521937388,-40240.96086817217,40240.96086817217,-25.942760992526306,9186.006013227232,11799.004713389526,8470.147404938125,2816.2942558609816,2192.461009562242,4095.7400943607145,414.8914243371815,1336.6063587080705
54,87.41295768173256,42.13484060228762,45.27811707944495,-40239.43251604683,40239.43251604683,-26.280872046577723,9186.040612340954,11799.004621338627,8470.065640933219,2816.437930858648,2192.3211722382002,4095.817227139987,414.77011654839635,1336.5341837748183
55,89.03615266996495,42.72587072410131,46.310281945863636,-40237.91159325707,40237.91159325707,-26.61277887316058,9186.074576462257,11799.004530204065,8469.98537506141,2816.57896830194,2192.183899448677,4095.89294032519,414.6510340968349,1336.4633301757192
56,90.65916405810098,43.31507050068227,47.34409355741872,-40236.39781754696,40236.39781754696,-26.938705066559724,9186.107928477617,11799.004439966622,8469.906553370918,2816.717463266496,2192.0490987960507,4095.96728515262,414.53409679477465,1336.3937503458387
57,92.28199009977288,43.902481855712885,48.37950824406,-40234.89092150614,40234.89092150614,-27.258862347485767,9186.14069005809,11799.004350607607,8469.82912477358,2816.853505778419,2191.916682788397,4096.040310135121,414.4192287123075,1336.325399244166
58,93.9046297775157,44.4881450403866,49.416484737129096,-40233.39065154686,40233.39065154686,-27.573451389245996,9186.172881743894,11799.004262108856,8469.753040845699,2816.9871811656344,2191.786568498217,4096.112061251704,414.30635788112795,1336.2582341781106
59,95.52708272238165,45.0720987270601,50.45498399532155,-40231.896766969,40231.896766969,-27.88266257315441,9186.204523021737,11799.004174452717,8469.678255645882,2817.11857037921,2191.6586772503492,4096.1825821209495,414.19541602363483,1336.1922146430015
60,97.14934914118987,45.65438009622328,51.494969044966595,-40230.409039103826,40230.409039103826,-28.186676680548523,9186.235632395646,11799.004087622036,8469.604725548215,2817.2477502876586,2191.532934336099,4096.251914159823,414.086338304809,1336.1273021750594
61,98.77142975070784,46.23502491736133,52.53640483334651,-40228.9272505288,40228.9272505288,-28.485665527565562,9186.266227451964,11799.004001600144,8469.532409089203,2817.3747939469276,2191.409268750997,4096.32009672936,413.9790631045872,1336.0634602165285
62,100.3933257181238,46.814067624226716,53.57925809389709,-40227.451194346155,40227.451194346155,-28.77979254830617,9186.296324919029,11799.003916370839,8469.461266827171,2817.499770848421,2191.2876129538818,4096.3871672685,413.87353180875897,1336.0006539917588
63,102.01503860722774,47.39154138498723,54.62349722224051,-40225.98067351919,40225.98067351919,-29.069213331361347,9186.325940722108,11799.003831918384,8469.391261212884,2817.6227471471825,2191.1679026452543,4096.453161417199,413.7696886165746,1335.9388503932073
64,103.63657032977184,47.96747816767114,55.6690921621007,-40224.51550026068,40224.51550026068,-29.35407611402617,9186.355090033989,11799.003748227477,8469.322356470386,2817.7437858721023,2191.0500765630813,4096.518113129849,413.6674803635198,1335.8780178764064
65,105.25792310152977,48.54190880129041,56.71601430023936,-40223.05549546845,40223.05549546845,-29.63452223829334,9186.383787321643,11799.003665283246,8469.254518487032,2817.862947119829,2190.9340762944385,4096.582054779895,413.5668563578192,1335.818126363075
66,106.87909940261878,49.11486303298679,57.76423636963199,-40221.60048820386,40221.60048820386,-29.910686571977926,9186.412046389345,11799.00358307124,8469.187714711978,2817.9802882338763,2190.8198461015213,4096.645017256458,413.4677682294245,1335.7591471516218
67,108.50010194168861,49.68636958151342,58.813732360175194,-40220.15031520928,40220.15031520928,-30.18269789814553,9186.439880418537,11799.00350157741,8469.121914062218,2818.0958639702594,2190.7073327607377,4096.707030053699,413.37016979036275,1335.701052834378
68,110.12093362361814,50.25645618733632,59.864477436281824,-40218.704820461,40218.704820461,-30.45067927570909,9186.467302004745,11799.00342078809,8469.057086835657,2818.2097266508545,2190.5964854137324,4096.768121353541,413.27401690541944,1335.6438172209525
69,111.74159752039397,50.825149659614,60.91644786077997,-40217.26385475435,40217.26385475435,-30.71474837381643,9186.494323191788,11799.003340690004,8468.993204630484,2818.3219263055735,2190.487255429274,4096.828318102367,413.1792673722685,1335.5874152671893
70,113.36209684487523,51.39247592029055,61.969620924584675,-40215.827275318596,40215.827275318596,-30.975017781960243,9186.520955503547,11799.003261270229,8468.93024027035,2818.4325108042954,2190.379596275082,4096.887646082185,413.08588081022504,1335.531823009223
71,114.98243492717681,51.95846004551697,63.02397488165984,-40214.39494545863,40214.39494545863,-31.231595298291754,9186.547209973462,11799.0031825162,8468.868167734874,2818.541525979451,2190.2734633987393,4096.946129976746,412.99381855688927,1335.4770175022215
72,116.60261519342745,52.52312630459683,64.07948888883062,-40212.9667342216,40212.9667342216,-31.484584197622002,9186.573097171971,11799.003104415697,8468.80696209497,2818.6490157400203,2190.168814116942,4097.003793433036,412.90304357201563,1335.4229767634001
73,118.22264114668221,53.08649819663508,65.13614295004713,-40211.542516085974,40211.542516085974,-31.734083481106097,9186.598627232066,11799.003026956825,8468.746599452672,2818.7550221776833,2190.0656075123798,4097.060659118519,412.8135203480145,1335.36967971897
74,119.84251634978908,53.64859848505465,66.19391786473443,-40210.12217067178,40210.12217067178,-31.98018810872337,9186.623809873096,11799.002950128011,8468.687056885028,2818.859585665731,2189.9638043376326,4097.116748774494,412.7252148265435,1335.3171061546957
75,121.46224441002829,54.20944923013075,67.25279517989753,-40208.70558246965,40208.70558246965,-32.222989216356815,9186.648654422976,11799.002873917992,8468.628312391766,2818.96274495135,2189.863366925516,4097.172083265857,412.63809432068757,1335.2652366697646
76,123.08182896535898,54.76907181968107,68.3127571456779,-40207.29264058789,40207.29264058789,-32.4625743183674,9186.673169838938,11799.002798315805,8468.570344846421,2819.064537241788,2189.764259105374,4097.226682627572,412.5521274423119,1335.2140526337137
77,124.70127367212406,55.32748699803857,69.3737866740855,-40205.88323851538,40205.88323851538,-32.69902749699339,9186.697364726911,11799.00272331077,8468.513133950664,2819.1649982848867,2189.666446124819,4097.280566108102,412.46728403414073,1335.1635361461713
78,126.32058219407733,55.88471489342339,70.43586730065394,-40204.477273900004,40204.477273900004,-32.932429579482914,9186.721247359646,11799.002648892492,8468.456660191569,2819.2641624444213,2189.569894576548,4097.333752210033,412.38353510623614,1335.1136699991912
79,127.93975819260925,56.44077504382119,71.49898314878806,-40203.074648340444,40203.074648340444,-33.16285830398311,9186.744825693708,11799.002575050845,8468.400904801603,2819.36206277064,2189.474572329808,4097.386258728114,412.30085277651074,1335.064437641991
80,129.55880531805977,56.99568642146693,72.56311889659284,-40201.67526719125,40201.67526719125,-33.390388474953156,9186.768107385376,11799.002501775965,8468.34584972114,2819.458731066361,2189.3804484661578,4097.438102784894,412.21921021499116,1335.0158231478995
81,131.17772720201626,57.54946745602506,73.62825974599119,-40200.279039379435,40200.279039379435,-33.61509210897129,9186.791099805576,11799.002429058242,8468.291477563283,2819.554197948971,2189.287493219257,4097.48930086416,412.1385815915403,1334.9678111833648
82,132.7965274505041,58.102136056550655,74.69439139395345,-40198.88587723239,40198.88587723239,-33.837038571562246,9186.81381005388,11799.002356888304,8468.237771580874,2819.648492908613,2189.195677918298,4097.5398688423,412.0589420267777,1334.9203869788569
83,134.41520963798618,58.6537096323091,75.76150000567708,-40197.495696315826,40197.495696315826,-34.056294705748826,9186.836244971664,11799.002285257027,8468.184715635472,2819.741644362853,2189.104974934919,4097.589822017785,411.98026754599266,1334.873536301535
84,136.03377730209493,59.20420511252654,76.8295721895684,-40196.108415281284,40196.108415281284,-34.27292495287763,9186.858411154482,11799.002214155507,8468.132294168203,2819.8336797080683,2189.0153576332477,4097.639175138875,411.90253503579993,1334.827245429551
85,137.6522339390275,59.75363896513765,77.89859497388986,-40194.723955722526,40194.723955722526,-34.48699146634566,9186.880314963702,11799.002143575066,8468.080492172336,2819.9246253677948,2188.9268003229404,4097.687942429677,411.825722203372,1334.781501127874
86,139.2705829995411,60.302027214592904,78.9685557849482,-40193.34224204008,40193.34224204008,-34.69855421859867,9186.901962537464,11799.00207350724,8468.029295167464,2820.014506838249,2188.839278214944,4097.736137614696,411.7498075380475,1334.7362906255253
87,140.8888278854913,60.84938545878209,80.03944242670923,-40191.96320131346,40191.96320131346,-34.90767110205381,9186.923359800998,11799.002003943771,8467.978689175168,2820.103348731216,2188.7527673798154,4097.783773941956,411.6747702751653,1334.691601594132
88,142.5069719468613,61.395728885128065,81.11124306173325,-40190.58676318057,40190.58676318057,-35.11439802412546,9186.944512476366,11799.001934876609,8467.928660696074,2820.1911748144894,2188.6672447084397,4097.830864204787,411.60059036195804,1334.6474221277026
89,144.12501847923417,61.941072285899665,82.1839461933345,-40189.21285972371,40189.21285972371,-35.318788997006635,9186.965426091645,11799.00186629789,8467.879196688209,2820.2780080500206,2188.582687874948,4097.8774207624065,411.5272484253815,1334.603740723547
90,145.74297072166618,62.48543007279011,83.25754064887607,-40187.84142536187,40187.84142536187,-35.52089622233402,9186.986105989587,11799.001798199943,8467.830284546573,2820.363870629943,2188.499075301714,4097.92345555933,411.45472574173033,1334.5605462642604
91,147.36083185492097,63.02881629080377,84.3320155641172,-40186.47239674885,40186.47239674885,-35.7207701712225,9187.006557335828,11799.001730575283,8467.78191208382,2820.448784010601,2188.4163861262955,4097.968980143715,411.38300420794843,1334.5178280007058
92,148.9786050000294,63.571244631490984,85.40736036853842,-40185.10571267669,40185.10571267669,-35.918459659963496,9187.026785126613,11799.001663416595,8467.734067512003,2820.5327689447213,2188.334600170163,4098.014005684703,411.3120663144826,1334.4755755359176
93,150.5962932171427,64.11272844556845,86.48356477157424,-40183.74131398444,40183.74131398444,-36.11401192151499,9187.04679419614,11799.001596716746,8467.686739425331,2820.6158455118434,2188.2536979091255,4098.05854298882,411.24189511963533,1334.4337788098878
94,152.2138995046496,64.65328075495962,87.56061874968997,-40182.37914347144,40182.37914347144,-36.30747267329492,9187.066589223476,11799.001530468759,8467.6399167838,2820.6980331471264,2188.1736604453513,4098.102602515502,411.17247422525503,1334.3924280851525
95,153.83142679853026,65.1929142642878,88.63851253424247,-40181.01914581529,40181.01914581529,-36.49888618132902,9187.08617473914,11799.001464665826,8467.593588897726,2820.779350668624,2188.0944694808472,4098.146194391806,411.1037877537431,1334.351513933147
96,155.44887797192288,65.73164137185204,89.71723660007085,-40179.6612674939,40179.6612674939,-36.6882953210347,9187.10555513131,11799.001399301289,8467.547745413074,2820.8598163031406,2188.0161072923443,4098.189328426327,411.03582032624143,1334.3110272212784
97,157.06625583488102,66.26947418011423,90.79678165476679,-40178.305456711576,40178.305456711576,-36.875741634845305,9187.12473465173,11799.001334368651,8467.50237629755,2820.9394477107408,2187.93855670747,4098.232014122423,410.9685570419691,1334.2709591006605
98,158.68356313430118,66.80642450572391,91.87713862857727,-40176.951663328735,40176.951663328735,-37.06126538694376,9187.143717421324,11799.001269861554,8467.45747182741,2821.0182620080022,2187.861801082153,4098.274260690741,410.9019834585983,1334.2313009944803
99,160.30080255400225,67.34250388910552,92.95829866489673,-40175.59983879514,40175.59983879514,-37.244905615143644,9187.162507435476,11799.001205773788,8467.41302257493,2821.0962757900934,2187.7858242791767,4098.316077061114,410.8360855736461,1334.1920445869578
100,161.91797671494086,67.87772360363161,94.04025311130926,-40174.24993608643,40174.24993608643,-37.42670018017372,9187.181108569102,11799.001142099276,8467.369019396507,2821.173505151733,2187.7106106477945,4098.357471893857,410.7708498067898,1334.1531818128547
101,163.53508817554666,68.41209466440331,95.12299351114335,-40172.901909643704,40172.901909643704,-37.6066858126088,9187.199524581443,11799.001078832085,8467.325453421356,2821.2499657071157,2187.636145004376,4098.3984535905065,410.70626298306564,1334.1147048475107
102,165.15213943216418,68.9456278366592,96.20651159550498,-40171.55571531612,40171.55571531612,-37.7848981572937,9187.217759120613,11799.001015966403,8467.282316040764,2821.3256726088507,2187.5624126140033,4098.439030304022,410.6423123168926,1334.0766060973658
103,166.76913291958908,69.47833364383096,97.29079927575812,-40170.211310306055,40170.211310306055,-37.96137181580993,9187.235815727943,11799.00095349655,8467.239598897871,2821.4006405659757,2187.489399172954,4098.479209948498,410.5789853968798,1334.0388781909473
104,168.38607101168685,70.0102223752648,98.37584863642205,-40168.868653117024,40168.868653117024,-38.13614038676802,9187.253697842112,11799.00089141697,8467.197293877927,2821.474883861104,2187.4170907920466,4098.519000208401,410.5162701713629,1334.0015139702916
105,170.00295602208413,70.54130409362459,99.46165192845955,-40167.52770350398,40167.52770350398,-38.30923650418115,9187.271408803066,11799.000829722223,8467.155393099034,2821.5484163667497,2187.345473980761,4098.558408547364,410.45415493464003,1333.9645064827757
106,171.61979020492316,71.0715886419934,100.54820156292976,-40166.1884224259,40166.1884224259,-38.480691874047956,9187.288951855775,11799.000768406986,8467.11388890333,2821.6212515608777,2187.2745356321493,4098.597442216571,410.39262831384923,1333.9278489733338
107,173.236575755671,71.60108565068832,101.63549010498268,-40164.85077200057,40164.85077200057,-38.65053730922137,9187.306330153786,11799.000707466055,8467.072773848558,2821.693402541724,2187.204263008401,4098.636108262735,410.33167925647047,1333.891534877046
108,174.85331481197565,72.12980454380221,102.72351026817344,-40163.514715461475,40163.514715461475,-38.81880276264017,9187.323546762638,11799.000646894328,8467.032040700064,2821.7648820419304,2187.134643727131,4098.674413535721,410.271297018407,1333.855557812063
109,176.4700094545623,72.6577545454864,103.8122549090759,-40162.1802171165,40162.1802171165,-38.98551735902553,9187.340604663097,11799.000586686816,8466.991682423133,2821.83570244202,2187.065665748271,4098.712364695802,410.211471152615,1333.8199115728603
110,178.08666170816346,73.18494468598625,104.90171702217721,-40160.84724230876,40160.84724230876,-39.150709425119516,9187.357506754262,11799.000526838625,8466.951692175695,2821.9058757832663,2186.997317361562,4098.749968220589,410.1521914982508,1333.7845901238045
111,179.7032735424773,73.71138380744182,105.99188973503547,-40159.51575737874,40159.51575737874,-39.31440651863148,9187.374255856514,11799.000467344971,8466.912063301352,2821.975413779973,2186.929587174626,4098.787230411655,410.0934481703145,1333.7495875930026
112,181.31984687314846,74.23708056946465,107.08276630368381,-40158.18572962858,40158.18572962858,-39.47663545575201,9187.39085471434,11799.000408201166,8466.87278932272,2822.044327831205,2186.862464101548,4098.824157400853,410.03523154975073,1333.7148982664348
113,182.93638356276813,74.76204345450121,108.17434010826692,-40156.85712728757,40156.85712728757,-39.63742233756671,9187.407305999039,11799.000349402615,8466.833863935066,2822.112629032,2186.7959373520025,4098.86075515635,409.97753227399727,1333.680516582339
114,184.55288542188745,75.28628077299294,109.26660464889451,-40155.52991947931,40155.52991947931,-39.79679257522935,9187.423612311297,11799.00029094482,8466.795281000219,2822.1803281840844,2186.7299964208146,4098.897029488405,409.9203412279416,1333.6464371258537
115,186.16935421004175,75.80980066834232,110.35955354169943,-40154.20407619014,40154.20407619014,-39.95477091412436,9187.439776183648,11799.000232823362,8466.75703454077,2822.247435806121,2186.664631078016,4098.932986054888,409.8636495352795,1333.612654623884
116,187.7857916367819,76.33261112169399,111.45318051508792,-40152.87956823917,40152.87956823917,-40.11138145683993,9187.455800082851,11799.00017503393,8466.719118734482,2822.3139621435143,2186.5998313593095,4098.968630366565,409.80744855024534,1333.5791639401998
117,189.4021993627095,76.85471995653899,112.54747940617051,-40151.55636724922,40151.55636724922,-40.2666476853095,9187.47168641213,11799.00011757228,8466.681527908982,2822.379917177792,2186.5355875569408,4099.003967792146,409.7517298496962,1333.5459600707336
118,191.01857900051328,77.37613484315064,113.64244415736265,-40150.234445619346,40150.234445619346,-40.42059248187891,9187.487437513344,11799.000060434259,8466.644256536665,2822.445310635591,2186.4718902109844,4099.03900356313,409.6964852255325,1333.5130381390863
119,192.63493211600468,77.89686330285893,114.73806881314574,-40148.9137764982,40148.9137764982,-40.57323814963163,9187.503055669065,11799.0000036158,8466.607299229787,2822.5101519972636,2186.408730100958,4099.073742778439,409.64170667743826,1333.4803933922217
120,194.25126022914978,78.41691271217124,115.83434751697854,-40147.594333758694,40147.594333758694,-40.724606431665066,9187.518543104556,11798.999947112903,8466.570650735806,2822.57445050512,2186.3460982378224,4099.108190408859,409.58738640593117,1333.4480211963364
121,195.86756481509616,78.93629030674556,116.9312745083506,-40146.27609197359,40146.27609197359,-40.87471852980413,9187.533901989673,11798.999890921656,8466.534305932888,2822.6382151713315,2186.2839858562943,4099.142351301296,409.533516805693,1333.4159170329062
122,197.48384730519277,79.45500318522313,118.02884411996963,-40144.95902639214,40144.95902639214,-41.02359512231701,9187.549134440691,11798.999835038217,8466.4982598256,2822.70145478551,2186.2223844074856,4099.176230182857,409.48009045917655,1333.3840764948925
123,199.10010908800123,79.97305831292624,119.12705077507499,-40143.64311291765,40143.64311291765,-41.17125638108102,9187.564242522054,11798.99977945882,8466.46250754079,2822.764177921976,2186.1612855518288,4099.209831664766,409.4271001304763,1333.352495283102
124,200.71635151029747,80.49046252542713,120.22588898487034,-40142.32832808597,40142.32832808597,-41.31772198791692,9187.579228248056,11798.999724179765,8466.427044323631,2822.8263929467307,2186.100681152306,4099.243160246122,409.3745387594439,1333.3211692026994
125,202.33257587806204,81.00722253199362,121.32535334606843,-40141.014649044664,40141.014649044664,-41.46301115043724,9187.594093584445,11798.999669197423,8466.391865533815,2822.8881080241495,2186.040563267941,4099.276220317501,409.32239945604795,1333.290094159853
126,203.94878345745886,81.5233449189162,122.42543853854266,-40139.70205353339,40139.70205353339,-41.60714261703757,9187.60884044998,11798.99961450824,8466.356966641903,2822.9493311234137,2185.9809241475496,4099.309016164416,409.270675494939,1333.259266158519
127,205.56497547580062,82.03883615272215,123.52613932307847,-40138.39051986454,40138.39051986454,-41.750134691504066,9187.62347071791,11798.99956010872,8466.32234322582,2823.0100700246776,2185.921756223741,4099.34155197065,409.2193603102589,1333.2286812973507
128,207.18115312250066,82.55370258328104,124.62745053921962,-40137.08002690511,40137.08002690511,-41.892005246955954,9187.637986217407,11798.999505995433,8466.287990967507,2823.0703323250045,2185.8630521071495,4099.373831821436,409.1684474906223,1333.1983357667284
129,208.79731755001063,83.06795044680598,125.72936710320465,-40135.770554058916,40135.770554058916,-42.03277173918667,9187.652388734929,11798.999452165011,8466.253905649644,2823.130125444063,2185.8048045808923,4099.405859706547,409.11793077432,1333.1682258459068
130,210.4134698747429,83.58158586875537,126.83188400598753,-40134.462081249694,40134.462081249694,-42.17245121964697,9187.66668001555,11798.999398614153,8466.220083152586,2823.1894566296105,2185.747006595254,4099.437639523224,409.06780404468645,1333.1383479002716
131,212.02961117797787,84.09461486663855,127.93499631133932,-40133.154588904756,40133.154588904756,-42.31106034777564,9187.680861764227,11798.999345339613,8466.186519451338,2823.2483329627594,2185.6896512625444,4099.469175079031,409.01806132566327,1333.108698378699
132,213.64574250675543,84.60704335272987,129.03869915402555,-40131.84805793931,40131.84805793931,-42.448615402908096,9187.69493564701,11798.9992923382,8466.153210612682,2823.306761363052,2185.6327318521894,4099.50047009458,408.9686967775144,1333.07927381102
133,215.26186487475036,85.11887713669431,130.14298773805604,-40130.542469741304,40130.542469741304,-42.585132295839664,9187.708903292232,11798.999239606786,8466.120152792424,2823.3647485933316,2185.576241785974,4099.531528206156,408.91970469271615,1333.0500708055763
134,216.87797926313135,85.63012192812857,131.24785733500278,-40129.23780615688,40129.23780615688,-42.720626579787606,9187.722766291623,11798.999187142297,8466.087342232704,2823.422301264446,2185.520174633487,4099.562352968246,408.8710794919942,1333.0210860468683
135,218.49408662140362,86.14078333902063,132.353303282383,-40127.93404947644,40127.93404947644,-42.855113461020615,9187.73652620142,11798.999134941712,8466.054775259448,2823.4794258397624,2185.464524107719,4099.592947855977,408.82281572050863,1332.9923162932942
136,220.11018786823487,86.65086688613125,133.45932098210363,-40126.63118242103,40126.63118242103,-42.988607809181346,9187.750184543387,11798.999083002063,8466.022448279886,2823.5361286395255,2185.409284060839,4099.623316267457,408.77490804418306,1332.9637583749663
137,221.72628389226452,87.16037799330027,134.56590589896425,-40125.32918812938,40125.32918812938,-43.121124167084425,9187.76374280585,11798.999031320434,8465.990357780172,2823.5924158450493,2185.3544484801014,4099.653461526036,408.72735124616474,1332.9354091916152
138,223.34237555289621,87.66932199368065,135.67305355921556,-40124.02805014542,40124.02805014542,-43.252676760220346,9187.777202444655,11798.99897989396,8465.958500323095,2823.6482935027625,2185.3000114839324,4099.683386882478,408.6801402234139,1332.9072657105596
139,224.95846368107377,88.17770413190311,136.78075954917065,-40122.727752406136,40122.727752406136,-43.38327950596517,9187.790564884115,11798.998928719826,8465.926872545853,2823.7037675280994,2185.2459673181356,4099.713095517066,408.63326998341665,1332.879324964761
140,226.57454908004016,88.6855295661738,137.88901951386634,-40121.42827922993,40121.42827922993,-43.51294602238079,9187.80383151791,11798.998877795262,8465.895471157932,2823.758843709263,2185.192310352235,4099.7425905416185,408.5867356410186,1332.85158405094
141,228.1906325260801,89.19280337030779,138.9978291557723,-40120.12961530539,40120.12961530539,-43.64168963674671,9187.817003709952,11798.998827117548,8465.864292939044,2823.813527710843,2185.1390350759616,4099.771875001442,408.5405324153661,1332.8240401277615
142,229.80671476924616,89.69953053570065,140.10718423354552,-40118.83174568048,40118.83174568048,-43.769523393797606,9187.830082795246,11798.99877668401,8465.833334737146,2823.867825077312,2185.0861360958556,4099.800951877215,408.49465562695684,1332.7966904140853
143,231.42279653406848,90.20571597324022,141.21708056082826,-40117.53465575205,40117.53465575205,-43.89646006358987,9187.84307008068,11798.998726492013,8465.802593466517,2823.9217412363973,2185.0336081319747,4099.8298240868,408.4491006947994,1332.7695321872786
144,233.038878520248,90.71136451516134,142.32751400508667,-40116.2383312557,40116.2383312557,-44.022512149265886,9187.855966845822,11798.998676538977,8465.772066105923,2823.9752815023385,2184.981446014746,4099.858494486997,408.4038631336647,1332.7425627815837
145,234.65496140333423,91.21648091684504,143.4384804864892,-40114.94275825615,40114.94275825615,-44.1476918943578,9187.868774343673,11798.998626822358,8465.741749696814,2824.0284510790243,2184.9296446819085,4099.8869658752365,408.3589385514335,1332.7157795865471
146,236.27104583538662,91.72106985856449,144.5499759768221,-40113.64792313776,40113.64792313776,-44.27201128992503,9187.881493801397,11798.998577339651,8465.711641341626,2824.08125506303,2184.8781991755523,4099.91524099121,408.3143226465401,1332.6891800454966
147,237.88713244562044,92.22513594717972,145.66199649844071,-40112.353812595415,40112.353812595415,-44.39548208151267,9187.894126421023,11798.9985280884,8465.681738202087,2824.133698446547,2184.8271046392847,4099.943322518454,408.27001120549636,1332.6627616540768
148,239.50322184103746,92.72868371778273,146.77453812325473,-40111.06041362585,40111.06041362585,-44.51811577573895,9187.906673380137,11798.998479066184,8465.652037497639,2824.1857861202157,2184.776356315461,4099.9712130858625,408.2260001005105,1332.6365219588304
149,241.1193146070412,93.23171763529496,147.88759697174623,-40109.767713519046,40109.767713519046,-44.63992364678039,9187.919135832526,11798.998430270616,8465.622536503864,2824.2375228758574,2184.7259495425446,4099.998915269171,408.1822852871677,1332.6104585558264
150,242.73541130803704,93.73424209601866,149.0011692120184,-40108.47569985015,40108.47569985015,-44.76091674257551,9187.931514908825,11798.998381699363,8465.593232550986,2824.288913409122,2184.6758797525176,4100.026431592379,408.1388628022119,1332.5845690893375
151,244.35151248801807,94.23626142914394,150.11525105887415,-40107.184360471496,40107.184360471496,-44.881105890811156,9187.943811717136,11798.998333350117,8465.564123022423,2824.3399623220434,2184.626142468406,4100.053764529115,408.0957287613757,1332.5588512505587
152,245.96761867113617,94.73777989821288,151.2298387729233,-40105.89368350495,40105.89368350495,-45.00050170478081,9187.95602734361,11798.998285220607,8465.53520535339,2824.3906741255105,2184.5767333018784,4100.080916503983,408.0528793573084,1332.533302776369
153,247.5837303622587,95.23880170254235,152.34492865971635,-40104.603657334526,40104.603657334526,-45.1191145889872,9187.968162853023,11798.998237308602,8465.506477029518,2824.44105324166,2184.5276479509057,4100.107889893836,408.0103108575483,1332.5079214481361
154,249.19984804751178,95.7393309786068,153.46051706890498,-40103.31427059923,40103.31427059923,-45.23695474457853,9187.98021928936,11798.998189611906,8465.477935585572,2824.491104006188,2184.4788821975317,4100.134687029031,407.96801960257596,1332.4827050905537
155,250.81597219480926,96.23937180138263,154.57660039342665,-40102.02551218611,40102.02551218611,-45.35403217463123,9187.992197676313,11798.998142128357,8465.449578604146,2824.5408306705885,2184.4304319056832,4100.161310194628,407.92600200392576,1332.457651570523
156,252.43210325436883,96.73892818565527,155.69317506871357,-40100.73737122358,40100.73737122358,-45.470356689202504,9188.004099017833,11798.998094855826,8465.421403714467,2824.590237404321,2184.382293019075,4100.187761631556,407.88425454235505,1332.4327587960677
157,254.0482416592143,97.2380040872902,156.81023757192412,-40099.44983707491,40099.44983707491,-45.585937910344484,9188.015924298621,11798.998047792216,8465.39340859117,2824.6393282969048,2184.3344615591564,4100.214043537748,407.8427737660797,1332.408024715283
158,255.66438782566593,97.73660340446922,157.9277844211967,-40098.16289933198,40098.16289933198,-45.70078527678581,9188.027674484623,11798.998000935464,8465.365590953174,2824.6881073599525,2184.2869336231547,4100.240158069226,407.8015562890577,1332.3834473153183
159,257.2805421538171,98.23472997889334,159.04581217492378,-40096.876547809195,40096.876547809195,-45.81490804862596,9188.039350523497,11798.997954283537,8465.337948562541,2824.7365785291345,2184.2397053821473,4100.266107341164,407.7605987893316,1332.3590246213919
